Cycle Index,Chg. Cap.(Ah),DChg. Cap.(Ah),Chg.-DChg. Eff(%),Chg. Energy(Wh),DChg. Energy(Wh),Chg. Time,DChg. Time
,Step Index,Step Number,Step Type,Step Time,Capacity(Ah),Energy(Wh),Oneset Volt.(V),End Voltage(V),V1 Oneset Volt.(V),V1 End Voltage(V),T1 Oneset T(?),T1 End T(?),CPU1 Oneset T(?),CPU1 End T(?)
,,DataPoint,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Energy(Wh),Date,Power(W),V1(V),T1(?),CPU(?),Aux. Vmax(V),Aux. Vmin(V),Aux.Ave.Volt.(V),Aux. ?V(V),Aux. Tmax(?),Aux. Tmin(?),Aux.Ave.T(?),Aux. ?T(?)
,,2269,00:02:38,07:02:13,0.00000,4.1237,0.000000000,0.00000,2026-03-06 19:39:37,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2270,00:02:40,07:02:15,0.00000,4.1243,0.000000000,0.00000,2026-03-06 19:39:39,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2271,00:02:42,07:02:17,0.00000,4.1249,0.000000000,0.00000,2026-03-06 19:39:41,0.00000,0.0000,26.68,24.80,0.0000,0.0000,0.0000,0.0000,26.68,24.80,25.74,1.88
,,2272,00:02:44,07:02:19,0.00000,4.1255,0.000000000,0.00000,2026-03-06 19:39:43,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2273,00:02:46,07:02:21,0.00000,4.1261,0.000000000,0.00000,2026-03-06 19:39:45,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2274,00:02:48,07:02:23,0.00000,4.1267,0.000000000,0.00000,2026-03-06 19:39:47,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2275,00:02:50,07:02:25,0.00000,4.1272,0.000000000,0.00000,2026-03-06 19:39:49,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2276,00:02:52,07:02:27,0.00000,4.1278,0.000000000,0.00000,2026-03-06 19:39:51,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2277,00:02:54,07:02:29,0.00000,4.1283,0.000000000,0.00000,2026-03-06 19:39:53,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2278,00:02:56,07:02:31,0.00000,4.1289,0.000000000,0.00000,2026-03-06 19:39:55,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,2279,00:02:58,07:02:33,0.00000,4.1293,0.000000000,0.00000,2026-03-06 19:39:57,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2280,00:03:00,07:02:35,0.00000,4.1299,0.000000000,0.00000,2026-03-06 19:39:59,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2281,00:03:02,07:02:37,0.00000,4.1304,0.000000000,0.00000,2026-03-06 19:40:01,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2282,00:03:04,07:02:39,0.00000,4.1309,0.000000000,0.00000,2026-03-06 19:40:03,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2283,00:03:06,07:02:41,0.00000,4.1314,0.000000000,0.00000,2026-03-06 19:40:05,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2284,00:03:08,07:02:43,0.00000,4.1318,0.000000000,0.00000,2026-03-06 19:40:07,0.00000,0.0000,26.68,24.80,0.0000,0.0000,0.0000,0.0000,26.68,24.80,25.74,1.88
,,2285,00:03:10,07:02:45,0.00000,4.1323,0.000000000,0.00000,2026-03-06 19:40:09,0.00000,0.0000,26.68,24.80,0.0000,0.0000,0.0000,0.0000,26.68,24.80,25.74,1.88
,,2286,00:03:12,07:02:47,0.00000,4.1329,0.000000000,0.00000,2026-03-06 19:40:11,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2287,00:03:14,07:02:49,0.00000,4.1333,0.000000000,0.00000,2026-03-06 19:40:13,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2288,00:03:16,07:02:51,0.00000,4.1338,0.000000000,0.00000,2026-03-06 19:40:15,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
,,2289,00:03:18,07:02:53,0.00000,4.1343,0.000000000,0.00000,2026-03-06 19:40:17,0.00000,0.0000,26.68,24.80,0.0000,0.0000,0.0000,0.0000,26.68,24.80,25.74,1.88
,,2290,00:03:20,07:02:55,0.00000,4.1348,0.000000000,0.00000,2026-03-06 19:40:19,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2291,00:03:22,07:02:57,0.00000,4.1351,0.000000000,0.00000,2026-03-06 19:40:21,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2292,00:03:24,07:02:59,0.00000,4.1355,0.000000000,0.00000,2026-03-06 19:40:23,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2293,00:03:26,07:03:01,0.00000,4.1360,0.000000000,0.00000,2026-03-06 19:40:25,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2294,00:03:28,07:03:03,0.00000,4.1365,0.000000000,0.00000,2026-03-06 19:40:27,0.00000,0.0000,26.68,24.80,0.0000,0.0000,0.0000,0.0000,26.68,24.80,25.74,1.88
,,2295,00:03:30,07:03:05,0.00000,4.1368,0.000000000,0.00000,2026-03-06 19:40:29,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2296,00:03:32,07:03:07,0.00000,4.1373,0.000000000,0.00000,2026-03-06 19:40:31,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2297,00:03:34,07:03:09,0.00000,4.1377,0.000000000,0.00000,2026-03-06 19:40:33,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2298,00:03:36,07:03:11,0.00000,4.1381,0.000000000,0.00000,2026-03-06 19:40:35,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2299,00:03:38,07:03:13,0.00000,4.1385,0.000000000,0.00000,2026-03-06 19:40:37,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2300,00:03:40,07:03:15,0.00000,4.1389,0.000000000,0.00000,2026-03-06 19:40:39,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2301,00:03:42,07:03:17,0.00000,4.1393,0.000000000,0.00000,2026-03-06 19:40:41,0.00000,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2302,00:03:44,07:03:19,0.00000,4.1397,0.000000000,0.00000,2026-03-06 19:40:43,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2303,00:03:46,07:03:21,0.00000,4.1401,0.000000000,0.00000,2026-03-06 19:40:45,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2304,00:03:48,07:03:23,0.00000,4.1404,0.000000000,0.00000,2026-03-06 19:40:47,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2305,00:03:50,07:03:25,0.00000,4.1409,0.000000000,0.00000,2026-03-06 19:40:49,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2306,00:03:52,07:03:27,0.00000,4.1412,0.000000000,0.00000,2026-03-06 19:40:51,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2307,00:03:54,07:03:29,0.00000,4.1415,0.000000000,0.00000,2026-03-06 19:40:53,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2308,00:03:56,07:03:31,0.00000,4.1419,0.000000000,0.00000,2026-03-06 19:40:55,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2309,00:03:58,07:03:33,0.00000,4.1423,0.000000000,0.00000,2026-03-06 19:40:57,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2310,00:04:00,07:03:35,0.00000,4.1427,0.000000000,0.00000,2026-03-06 19:40:59,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2311,00:04:02,07:03:37,0.00000,4.1430,0.000000000,0.00000,2026-03-06 19:41:01,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2312,00:04:04,07:03:39,0.00000,4.1434,0.000000000,0.00000,2026-03-06 19:41:03,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2313,00:04:06,07:03:41,0.00000,4.1437,0.000000000,0.00000,2026-03-06 19:41:05,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2314,00:04:08,07:03:43,0.00000,4.1440,0.000000000,0.00000,2026-03-06 19:41:07,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2315,00:04:10,07:03:45,0.00000,4.1444,0.000000000,0.00000,2026-03-06 19:41:09,0.00000,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2316,00:04:12,07:03:47,0.00000,4.1447,0.000000000,0.00000,2026-03-06 19:41:11,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2317,00:04:14,07:03:49,0.00000,4.1450,0.000000000,0.00000,2026-03-06 19:41:13,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2318,00:04:16,07:03:51,0.00000,4.1454,0.000000000,0.00000,2026-03-06 19:41:15,0.00000,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2319,00:04:18,07:03:53,0.00000,4.1457,0.000000000,0.00000,2026-03-06 19:41:17,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2320,00:04:20,07:03:55,0.00000,4.1460,0.000000000,0.00000,2026-03-06 19:41:19,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2321,00:04:22,07:03:57,0.00000,4.1463,0.000000000,0.00000,2026-03-06 19:41:21,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2322,00:04:24,07:03:59,0.00000,4.1466,0.000000000,0.00000,2026-03-06 19:41:23,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2323,00:04:26,07:04:01,0.00000,4.1470,0.000000000,0.00000,2026-03-06 19:41:25,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2324,00:04:28,07:04:03,0.00000,4.1473,0.000000000,0.00000,2026-03-06 19:41:27,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2325,00:04:30,07:04:05,0.00000,4.1476,0.000000000,0.00000,2026-03-06 19:41:29,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2326,00:04:32,07:04:07,0.00000,4.1479,0.000000000,0.00000,2026-03-06 19:41:31,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2327,00:04:34,07:04:09,0.00000,4.1482,0.000000000,0.00000,2026-03-06 19:41:33,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2328,00:04:36,07:04:11,0.00000,4.1484,0.000000000,0.00000,2026-03-06 19:41:35,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2329,00:04:38,07:04:13,0.00000,4.1487,0.000000000,0.00000,2026-03-06 19:41:37,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2330,00:04:40,07:04:15,0.00000,4.1489,0.000000000,0.00000,2026-03-06 19:41:39,0.00000,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2331,00:04:42,07:04:17,0.00000,4.1494,0.000000000,0.00000,2026-03-06 19:41:41,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2332,00:04:44,07:04:19,0.00000,4.1496,0.000000000,0.00000,2026-03-06 19:41:43,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2333,00:04:46,07:04:21,0.00000,4.1498,0.000000000,0.00000,2026-03-06 19:41:45,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2334,00:04:48,07:04:23,0.00000,4.1502,0.000000000,0.00000,2026-03-06 19:41:47,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2335,00:04:50,07:04:25,0.00000,4.1503,0.000000000,0.00000,2026-03-06 19:41:49,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2336,00:04:52,07:04:27,0.00000,4.1506,0.000000000,0.00000,2026-03-06 19:41:51,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2337,00:04:54,07:04:29,0.00000,4.1509,0.000000000,0.00000,2026-03-06 19:41:53,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2338,00:04:56,07:04:31,0.00000,4.1511,0.000000000,0.00000,2026-03-06 19:41:55,0.00000,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2339,00:04:58,07:04:33,0.00000,4.1514,0.000000000,0.00000,2026-03-06 19:41:57,0.00000,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2340,00:05:00,07:04:35,0.00000,4.1516,0.000000000,0.00000,2026-03-06 19:41:59,0.00000,0.0000,26.68,25.36,0.0000,0.0000,0.0000,0.0000,26.68,25.36,26.02,1.32
6,0.31709,0.31231,98.49,1.41772,1.28150,00:40:07,00:39:31
,2,22,CC Chg,00:40:07,0.31709,1.41772,4.2033,4.6999,0.0000,0.0000,26.68,26.88,25.17,25.17
,,2341,00:00:00,07:04:35,0.50000,4.2033,0.000000000,0.00000,2026-03-06 19:41:59,2.10167,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2342,00:00:30,07:05:05,0.47417,4.2576,0.003952854,0.01676,2026-03-06 19:42:29,2.01882,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2343,00:01:00,07:05:35,0.47417,4.2793,0.007904295,0.03363,2026-03-06 19:42:59,2.02914,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2344,00:01:30,07:06:05,0.47417,4.2976,0.011855720,0.05058,2026-03-06 19:43:29,2.03783,0.0000,26.68,24.80,0.0000,0.0000,0.0000,0.0000,26.68,24.80,25.74,1.88
,,2345,00:01:40,07:06:16,0.47418,4.3034,0.013225550,0.05647,2026-03-06 19:43:40,2.04057,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2346,00:02:00,07:06:35,0.47417,4.3134,0.015807150,0.06759,2026-03-06 19:43:59,2.04528,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2347,00:02:30,07:07:05,0.47417,4.3271,0.019758571,0.08466,2026-03-06 19:44:29,2.05175,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2348,00:03:00,07:07:35,0.47418,4.3390,0.023709988,0.10179,2026-03-06 19:44:59,2.05744,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2349,00:03:30,07:08:05,0.47417,4.3495,0.027661417,0.11895,2026-03-06 19:45:29,2.06237,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2350,00:04:00,07:08:35,0.47417,4.3590,0.031612836,0.13616,2026-03-06 19:45:59,2.06692,0.0000,26.68,25.54,0.0000,0.0000,0.0000,0.0000,26.68,25.54,26.11,1.14
,,2351,00:04:30,07:09:05,0.47417,4.3678,0.035564244,0.15340,2026-03-06 19:46:29,2.07108,0.0000,26.68,24.80,0.0000,0.0000,0.0000,0.0000,26.68,24.80,25.74,1.88
,,2352,00:05:00,07:09:35,0.47417,4.3758,0.039515659,0.17067,2026-03-06 19:46:59,2.07489,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2353,00:05:30,07:10:05,0.47417,4.3833,0.043467071,0.18798,2026-03-06 19:47:29,2.07847,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2354,00:06:00,07:10:35,0.47416,4.3905,0.047418471,0.20531,2026-03-06 19:47:59,2.08180,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2355,00:06:30,07:11:05,0.47417,4.3976,0.051369883,0.22268,2026-03-06 19:48:29,2.08517,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2356,00:06:56,07:11:32,0.47417,4.4034,0.054833949,0.23792,2026-03-06 19:48:56,2.08798,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2357,00:07:00,07:11:35,0.47417,4.4042,0.055321287,0.24007,2026-03-06 19:48:59,2.08832,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2358,00:07:30,07:12:05,0.47417,4.4105,0.059272714,0.25748,2026-03-06 19:49:29,2.09133,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2359,00:08:00,07:12:35,0.47417,4.4166,0.063224144,0.27492,2026-03-06 19:49:59,2.09422,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2360,00:08:30,07:13:05,0.47416,4.4226,0.067175567,0.29239,2026-03-06 19:50:29,2.09701,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2361,00:09:00,07:13:35,0.47417,4.4283,0.071126997,0.30987,2026-03-06 19:50:59,2.09976,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2362,00:09:30,07:14:05,0.47417,4.4337,0.075078413,0.32738,2026-03-06 19:51:29,2.10229,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2363,00:10:00,07:14:35,0.47417,4.4388,0.079029836,0.34491,2026-03-06 19:51:59,2.10475,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2364,00:10:30,07:15:05,0.47417,4.4437,0.082981259,0.36246,2026-03-06 19:52:29,2.10707,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2365,00:11:00,07:15:35,0.47417,4.4484,0.086932674,0.38003,2026-03-06 19:52:59,2.10929,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2366,00:11:30,07:16:05,0.47417,4.4527,0.090884097,0.39762,2026-03-06 19:53:29,2.11135,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2367,00:12:00,07:16:35,0.47417,4.4567,0.094835520,0.41522,2026-03-06 19:53:59,2.11325,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2368,00:12:30,07:17:05,0.47417,4.4606,0.098786935,0.43284,2026-03-06 19:54:29,2.11506,0.0000,26.88,24.80,0.0000,0.0000,0.0000,0.0000,26.88,24.80,25.84,2.08
,,2369,00:13:00,07:17:35,0.47417,4.4641,0.102738358,0.45047,2026-03-06 19:54:59,2.11675,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2370,00:13:30,07:18:05,0.47416,4.4674,0.106689773,0.46812,2026-03-06 19:55:29,2.11827,0.0000,26.88,25.17,0.0000,0.0000,0.0000,0.0000,26.88,25.17,26.02,1.71
,,2371,00:14:00,07:18:35,0.47417,4.4705,0.110641189,0.48577,2026-03-06 19:55:59,2.11978,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2372,00:14:30,07:19:05,0.47418,4.4735,0.114592619,0.50345,2026-03-06 19:56:29,2.12121,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2373,00:15:00,07:19:35,0.47417,4.4762,0.118544050,0.52113,2026-03-06 19:56:59,2.12249,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2374,00:15:30,07:20:05,0.47416,4.4786,0.122495458,0.53882,2026-03-06 19:57:29,2.12361,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2375,00:16:00,07:20:35,0.47417,4.4807,0.126446858,0.55652,2026-03-06 19:57:59,2.12463,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2376,00:16:30,07:21:05,0.47418,4.4826,0.130398273,0.57423,2026-03-06 19:58:29,2.12557,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2377,00:17:00,07:21:35,0.47416,4.4841,0.134349674,0.59195,2026-03-06 19:58:59,2.12620,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2378,00:17:30,07:22:05,0.47417,4.4851,0.138301075,0.60967,2026-03-06 19:59:29,2.12670,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2379,00:18:00,07:22:35,0.47417,4.4859,0.142252475,0.62739,2026-03-06 19:59:59,2.12709,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2380,00:18:30,07:23:05,0.47417,4.4864,0.146203890,0.64512,2026-03-06 20:00:29,2.12729,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2381,00:19:00,07:23:35,0.47417,4.4867,0.150155306,0.66284,2026-03-06 20:00:59,2.12746,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2382,00:19:30,07:24:05,0.47418,4.4868,0.154106736,0.68057,2026-03-06 20:01:29,2.12753,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2383,00:20:00,07:24:35,0.47417,4.4870,0.158058167,0.69830,2026-03-06 20:01:59,2.12759,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2384,00:20:30,07:25:05,0.47418,4.4870,0.162009612,0.71603,2026-03-06 20:02:29,2.12765,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2385,00:21:00,07:25:35,0.47417,4.4872,0.165961042,0.73376,2026-03-06 20:02:59,2.12769,0.0000,26.88,24.98,0.0000,0.0000,0.0000,0.0000,26.88,24.98,25.93,1.90
,,2386,00:21:30,07:26:05,0.47417,4.4872,0.169912502,0.75150,2026-03-06 20:03:29,2.12769,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2387,00:22:00,07:26:35,0.47417,4.4873,0.173863947,0.76923,2026-03-06 20:03:59,2.12775,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2388,00:22:30,07:27:05,0.47418,4.4878,0.177815393,0.78696,2026-03-06 20:04:29,2.12801,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2389,00:23:00,07:27:35,0.47417,4.4878,0.181766838,0.80469,2026-03-06 20:04:59,2.12799,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2390,00:23:30,07:28:05,0.47419,4.4883,0.185718283,0.82243,2026-03-06 20:05:29,2.12828,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2391,00:24:00,07:28:35,0.47417,4.4887,0.189669698,0.84016,2026-03-06 20:05:59,2.12841,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2392,00:24:30,07:29:05,0.47417,4.4893,0.193621114,0.85790,2026-03-06 20:06:29,2.12867,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2393,00:25:00,07:29:35,0.47418,4.4899,0.197572529,0.87564,2026-03-06 20:06:59,2.12902,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2394,00:25:30,07:30:05,0.47416,4.4905,0.201523960,0.89338,2026-03-06 20:07:29,2.12921,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
,,2395,00:26:00,07:30:35,0.47417,4.4914,0.205475360,0.91113,2026-03-06 20:07:59,2.12965,0.0000,26.68,25.17,0.0000,0.0000,0.0000,0.0000,26.68,25.17,25.93,1.51
,,2396,00:26:30,07:31:05,0.47417,4.4922,0.209426776,0.92888,2026-03-06 20:08:29,2.13008,0.0000,26.68,24.98,0.0000,0.0000,0.0000,0.0000,26.68,24.98,25.83,1.70
